UG;Kd-Nr.;Name;PLZ;Ort;VVJ;VJ;AJ;VK;VT;Gruppe;UK;P;SP 1;SP 2;letzter Besuch;letztes Telefonat
331;251.125;rbvpmsurh;;Solingen;2704,532027;6700,249006;319,4492451;;;;;;;;;
102;251.264;guhmlklziruoqifgb;;Ganderkesee;1386,343149;1379,798424;46,56308112;;;;;;;;;
141;251.264;guhmlklziruoqifgb;;Leutenbach-Nellmersbach;116,2271671;1596,349424;1017,904774;;;;;;;;;
225;251.193;v;;Hilden;3991,680623;235,1640612;76,38174897;;;;;;;;;
231;251.193;v;;Linsenhofen-Frickenhausen;5787,095813;465,7458457;661,9492013;;;;;;;;;
111;251.199;qjckkhjoidh;;Straubing;285,7692675;1910,519236;1842,090072;;;;;;;;;
241;251.199;qjckkhjoidh;;München;2986,7689;5808,701323;387,115738;;;;;;;;;
141;251.242;q;;Wipperfürth;586,4055215;4619,920941;610,7145023;;;;;;;;;
151;250.926;ughruivtln;;Schmalkalden;5688,182352;324,2480741;123,3087266;;;;;;;;;
171;250.926;ughruivtln;;Hanau;150,2032824;1395,234996;879,3655278;;;;;;;;;
212;250.926;ughruivtln;;Kirchberg an der Murr;830,9064309;5404,75513;1875,317809;;;;;;;;;
225;250.926;ughruivtln;;Waldbreitbach;110,1376818;1000,856651;1081,052001;;;;;;;;;
321;250.926;ughruivtln;;Viernheim;1585,869145;3035,418339;1310,622135;;;;;;;;;
101;251.125;rbvpmsurh;;Deggendorf;6844,086132;250,9816043;2499,439219;;;;;;;;;
121;250.926;ughruivtln;;Dorsten;1207,756218;5479,29456;1170,477617;;;;;;;;;
123;250.926;ughruivtln;;Wasserburg;2860,155809;4408,251551;613,3939117;;;;;;;;;
131;250.926;ughruivtln;;Idstein;343,8205089;3070,611281;988,4314333;;;;;;;;;
123;250.842;mklkzmxwgxuswudki;;Essen;1073,513291;2637,42208;5364,024122;;;;;;;;;
151;250.842;mklkzmxwgxuswudki;;Stuttgart;1621,396475;1265,313355;2155,040785;;;;;;;;;
223;250.842;mklkzmxwgxuswudki;;Merching;1628,349621;362,4773916;2119,469073;;;;;;;;;
101;250.844;izc;;Großburgwedel;293,5950963;2834,493093;1351,990935;;;;;;;;;
224;250.871;dysbonvn;;Bad Soden;1755,038322;2066,896478;461,3965902;;;;;;;;;
123;250.921;rfsoxpxyxmpnci;;Kassel;6445,995727;2529,854444;398,6651322;;;;;;;;;
123;250.844;izc;;München;1410,495829;273,4057828;100,3067603;;;;;;;;;
141;250.844;izc;;Ansbach;692,6811442;2114,372654;3435,098558;;;;;;;;;
201;250.849;yiccuj;;Eisfeld;2309,003255;752,9174711;1065,351194;;;;;;;;;
101;250.661;lmywkjugqot;;Bad Vilbel;31,3672233;7569,234748;3509,535483;;;;;;;;;
141;250.661;lmywkjugqot;;Nürnberg;2433,402798;2547,03623;1247,219291;;;;;;;;;
151;250.661;lmywkjugqot;;Werl;5055,100391;1679,936062;4017,588982;;;;;;;;;
121;250.827;bttfvguoae;;Ebersberg;340,9951207;154,7825996;443,5007931;;;;;;;;;
123;250.827;bttfvguoae;;Gelsenkirchen;6302,315559;2432,931895;2326,459715;;;;;;;;;
103;250.842;mklkzmxwgxuswudki;;Köln;886,4036067;218,095985;2494,118271;;;;;;;;;
111;250.842;mklkzmxwgxuswudki;;Bremen;6382,593513;3061,235819;1237,940646;;;;;;;;;
201;250.622;lj;;Brühl;6417,383303;1295,086806;3593,48391;;;;;;;;;
111;250.652;qvkuq;;Eutin;36,73244238;1091,62281;1383,480702;;;;;;;;;
123;250.652;qvkuq;;Zirndorf;1011,912932;18,88048756;2656,676697;;;;;;;;;
141;250.652;qvkuq;;Würzburg;2096,827422;3269,82928;2628,912638;;;;;;;;;
151;250.652;qvkuq;;Essen;1495,533849;1184,594982;981,7976196;;;;;;;;;
171;250.652;qvkuq;;Engelskirchen;1101,524661;1604,994369;2910,048332;;;;;;;;;
201;250.652;qvkuq;;Pfarrkirchen;1652,147932;657,6924739;40,41453176;;;;;;;;;
225;250.652;qvkuq;;Hattingen;3334,891717;469,7368427;609,1012598;;;;;;;;;
151;250.257;ttl;;Merzenich;6873,260999;3700,536367;1675,68933;;;;;;;;;
161;250.260;wqgoqntcga;;Steinbach;1722,519815;3479,310093;53,70619456;;;;;;;;;
171;250.260;wqgoqntcga;;Fürth;2800,743771;2648,092672;1439,801171;;;;;;;;;
123;250.260;wqgoqntcga;;Moscow;4347,805962;841,7412336;213,7059416;;;;;;;;;
214;250.260;wqgoqntcga;;Wuppertal;737,8330227;1079,444515;332,5091039;;;;;;;;;
223;250.260;wqgoqntcga;;Ansbach;733,1596141;838,0281303;803,2516107;;;;;;;;;
224;250.260;wqgoqntcga;;Leichlingen;3112,951816;2020,023993;708,0116608;;;;;;;;;
225;250.260;wqgoqntcga;;Viersen;903,224264;1344,546995;6708,406465;;;;;;;;;
101;250.262;x;;Bad Köstritz;33666,90805;63816,96918;3590,628422;;;;;;;;;
111;250.622;lj;;Münster;4843,258074;224,4382204;2547,935686;;;;;;;;;
121;250.622;lj;;Köln;1612,730066;2885,856188;431,5962684;;;;;;;;;
236;250.260;wqgoqntcga;;München;3526,355637;2341,663112;722,5158295;;;;;;;;;
201;250.288;kfdrwmxw;;Schiffdorf;2314,48417;2732,540922;3666,149539;;;;;;;;;
161;250.317;whn;;Merseburg;1319,505054;538,7146054;2206,855417;;;;;;;;;
224;250.317;whn;;Herne;1938,341419;3771,432374;1424,909831;;;;;;;;;
351;250.317;whn;;Waldkraiburg;323,2516581;3482,442194;4820,74605;;;;;;;;;
181;250.338;etrxlrxbtgiztxkk;;Bremen;2453,477772;6272,297368;937,746668;;;;;;;;;
201;250.338;etrxlrxbtgiztxkk;;Dülmen;3495,612015;487,1471833;274,1881368;;;;;;;;;
201;250.355;axknc;;Straubing;2501,251677;1769,397034;5293,619374;;;;;;;;;
141;250.378;gjy;;Stockelsdorf;746,364216;2775,381273;627,025213;;;;;;;;;
225;250.378;gjy;;Bremerhaven;59,54125064;115,0761451;871,7669922;;;;;;;;;
201;250.471;hyappretousfwj;;Hannover;154,9697164;6095,062518;1703,171407;;;;;;;;;
225;250.471;hyappretousfwj;;Pfaffenhofen;1295,411127;14,43585669;7193,239321;;;;;;;;;
331;250.471;hyappretousfwj;;Völklingen;1256,120588;1229,150513;6979,596459;;;;;;;;;
101;250.622;lj;;Mörfelden;587,7211385;10791,54872;3932,933919;;;;;;;;;
111;410.272;pqtdubh;;Hamburg;1958,711146;1856,797067;4964,156541;;;;;;;;;
311;410.322;qmtdjedvfhgd;;Bonn;4518,794138;4959,285667;1406,334345;;;;;;;;;
201;410.323;k;;Marl;758,7064291;4165,960067;1885,884261;;;;;;;;;
201;410.324;ehqhadlkkafvrglxg;;Beverungen;1914,587342;4737,673644;1696,65212;;;;;;;;;
123;410.342;opxcdpfftuk;;Göttingen;854,1557166;4539,493259;4034,49621;;;;;;;;;
351;410.291;btodfutwfskuws;;Hattingen;1929,544154;4791,042398;4166,910974;;;;;;;;;
121;410.298;gvhganccjktsziunt;;Berlin;837,5682895;1463,776227;569,5042992;;;;;;;;;
141;410.298;gvhganccjktsziunt;;Stuttgart;470,1928124;4501,591677;5336,458167;;;;;;;;;
311;410.298;gvhganccjktsziunt;;Mömbris;3949,819497;3832,600112;3113,042063;;;;;;;;;
322;410.307;yyoesno;;Osnabrück;4603,547748;1134,92506;3439,435378;;;;;;;;;
301;410.310;xqsiwcjltx;;Steinbach;1333,874178;6131,80456;265,4872021;;;;;;;;;
351;410.310;xqsiwcjltx;;Essen;5390,623987;1195,053174;4498,923104;;;;;;;;;
331;410.447;s;;Flörsheim;3582,975666;235,3616961;2110,234481;;;;;;;;;
201;410.450;wsgd;;München;3469,529343;3286,259242;1799,770801;;;;;;;;;
225;410.450;wsgd;;Kelheim;5687,175586;1511,655862;5307,052312;;;;;;;;;
233;410.408;pbh;;Wittingen;2924,162986;58,33206159;1375,689913;;;;;;;;;
161;410.411;iuvkpjdwnrrzfsqo;;Brühl;3401,061669;3933,318993;340,6021533;;;;;;;;;
224;410.411;iuvkpjdwnrrzfsqo;;Wegberg;2269,834192;5329,94243;4444,185746;;;;;;;;;
224;410.342;opxcdpfftuk;;Ingolstadt;411,3293178;3576,546254;5211,127092;;;;;;;;;
241;410.342;opxcdpfftuk;;Großbottwar;659,6429901;8312,791211;3952,719857;;;;;;;;;
331;410.342;opxcdpfftuk;;Marienberg;1303,419275;207,4774007;290,8978477;;;;;;;;;
201;410.346;axcun;;Erding;693,1787257;737,7015655;1142,410617;;;;;;;;;
201;410.356;mr;;Essen;6966,733806;7547,357551;2126,668418;;;;;;;;;
201;410.360;itufwxxeyqqtydnn;;Leipzig;3086,684045;220,0257068;702,3061061;;;;;;;;;
224;410.360;itufwxxeyqqtydnn;;Wimmelburg;952,1302252;5371,131513;2695,86217;;;;;;;;;
311;410.360;itufwxxeyqqtydnn;;Nienburg;1683,528752;4547,053756;1530,817469;;;;;;;;;
224;410.364;kvbvrgeyaxsci;;Tübingen;5188,192076;3202,288014;3816,564547;;;;;;;;;
351;410.364;kvbvrgeyaxsci;;Gieboldehausen;2143,575793;1156,002431;2920,931548;;;;;;;;;
201;410.381;rajur;;Bad Wildungen;1218,410323;1586,444694;328,706164;;;;;;;;;
351;410.399;yawowtxcs;;Hannover;2380,478382;6680,018605;954,3512304;;;;;;;;;
331;409.852;idi;;Remagen;719,2429201;25,86126277;318,7793307;;;;;;;;;
241;410.044;evervqszkpegc;;Schwäbisch Gmünd;3121,068803;1590,510329;4096,740125;;;;;;;;;
201;410.072;vljbdnjswel;;Regensburg;1242,084193;2020,138344;380,6498916;;;;;;;;;
101;410.077;bkdandf;;Gunzenhausen;968,5850794;3907,950256;3021,578364;;;;;;;;;
102;410.077;bkdandf;;Eschwege;4569,279606;1052,25484;718,4182586;;;;;;;;;
141;410.077;bkdandf;;Erlensee;181,8694494;4515,339138;216,4835231;;;;;;;;;
201;410.080;ujcumrcphnnjhwbzfi;;Halle;1798,771684;689,3136467;457,5984132;;;;;;;;;
201;410.081;tku;;Bayreuth;2892,158821;3255,043627;1256,554673;;;;;;;;;
141;410.096;jjsazczsa;;Karlefeld;851,0067567;4952,261713;685,4646014;;;;;;;;;
201;410.096;jjsazczsa;;Alsdorf;687,1158613;974,0558089;2577,64484;;;;;;;;;
201;410.134;fbseimxxkavssssnv;;Wiesbaden;953,6477705;3048,842615;2813,375104;;;;;;;;;
123;410.075;qmslucguxdotktkvx;;Tegernsee;5822,167605;1964,566421;535,5596529;;;;;;;;;
331;410.180;ejxkir;;Kassel;1490,873162;3064,731994;71,05072651;;;;;;;;;
331;410.181;hpo;;Bamberg;324,8277877;2409,682607;2099,774324;;;;;;;;;
201;410.184;oilfqdfziz;;Rösrath;3456,006276;263,5473558;1466,863673;;;;;;;;;
331;410.150;k;;Cottbus;2337,093384;1758,758985;1540,560435;;;;;;;;;
201;410.155;zufufgnxbcms;;Hillscheid;3908,096507;2487,503421;1481,426273;;;;;;;;;
141;410.161;xgedq;;Wolfhagen;6557,210453;1286,79931;687,30962;;;;;;;;;
311;410.163;vcks;;Kassel;408,4852702;1930,706559;12,27379002;;;;;;;;;
224;410.165;xhxdgywvz;;Bamberg;207,556338;1174,284426;1964,409401;;;;;;;;;
241;410.165;xhxdgywvz;;Gerolstein;1177,523711;4488,555482;524,9037831;;;;;;;;;
351;410.165;xhxdgywvz;;Aachen;646,8349429;1556,150026;3618,520449;;;;;;;;;
121;409.195;w;;Heilbronn;126,550595;847,4934319;474,8543494;;;;;;;;;
225;409.195;w;;Welzheim;2371,423478;2845,35285;738,1876185;;;;;;;;;
223;409.198;fkmfj;;Lorsch;62,9162388;4584,815814;12,2450566;;;;;;;;;
331;409.198;fkmfj;;Koblenz;1287,710438;37,45941198;3006,936992;;;;;;;;;
351;409.211;nkwlowbvfs;;Sandhausen;1017,388739;1394,192472;5435,77975;;;;;;;;;
323;409.213;yvcsaxeynksc;;Essen;128,8285967;640,3940864;1319,279975;;;;;;;;;
331;409.213;yvcsaxeynksc;;Willich;3526,686099;2452,711083;1841,037389;;;;;;;;;
331;409.226;e;;;1206,679554;808,3195611;1526,930593;;;;;;;;;
331;409.232;n;;Sangerhausen;38,32674166;726,0842015;148,6609342;;;;;;;;;
331;409.244;gyjcjyqdpjzkzhnyti;;Löchgau;1079,681756;1069,918976;378,6711906;;;;;;;;;
351;409.247;tdrdcjnqzhtbrpoo;;Filderstadt;147,723844;1713,409177;5299,285605;;;;;;;;;
111;409.275;qpodcqpvhzurds;;Döbeln;1233,426894;1281,620198;1124,709279;;;;;;;;;
323;409.275;qpodcqpvhzurds;;Rüsselsheim;3898,261397;2428,18233;1868,895564;;;;;;;;;
233;408.608;sc;;Bleicherode-Wipperdorf;53270,53119;3090,884225;179,3808764;;;;;;;;;
234;408.608;sc;;Asbach;3351,924257;2075,280848;3027,938199;;;;;;;;;
201;409.281;wmrcldsazvnj;;Adlkofen;3234,259919;340,9749663;1844,60967;;;;;;;;;
201;409.296;kjlzndwisgegy;;Rathenow;4036,782205;65,50748333;1331,733993;;;;;;;;;
331;409.297;kvmddzscddztmlgfq;;Ratingen;1468,363529;683,2521994;5763,341549;;;;;;;;;
224;408.857;fizggt;;Knüllwald;306,6932279;635,7463807;5048,222604;;;;;;;;;
331;408.857;fizggt;;Netphen;732,2615087;1193,230825;4521,288818;;;;;;;;;
323;408.877;qutiiswgru;;Bad-Soden;6260,581691;1421,510631;1665,143682;;;;;;;;;
201;408.890;nsmfrmidbdvphom;;Karlsruhe;229,4208505;1717,75434;3499,613341;;;;;;;;;
331;408.906;shetixuxoufdt;;Essen;1491,325914;2730,197918;3775,073115;;;;;;;;;
201;408.940;ipujubywxdqhkns;;Hamburg;614,0624716;3831,300789;369,5360124;;;;;;;;;
331;408.947;uldauotic;;Stuttgart;797,3327314;660,638666;261,0411137;;;;;;;;;
201;408.968;kiyltlfqacpkj;;Sprockhövel;818,6846039;115,1681391;3478,047003;;;;;;;;;
201;408.979;aiuqygvlpgkvymq;;Krizevci;1074,25509;5132,044404;404,1270502;;;;;;;;;
331;408.992;fbiafxkkj;;Braunschweig;3784,775394;4314,927908;4267,315926;;;;;;;;;
351;408.992;fbiafxkkj;;Herne;1189,592534;1137,265612;7312,207776;;;;;;;;;
331;409.040;iarxjdnzovrm;;Limburgerhof;808,7228097;3761,597018;2989,010294;;;;;;;;;
331;409.068;eiglssjdjp;;Stuttgart;892,7899126;2275,003336;403,0367389;;;;;;;;;
161;409.103;qvvcqaipy;;Cham;875,4479791;744,9132211;5847,659223;;;;;;;;;
224;409.103;qvvcqaipy;;Kandel;1205,724183;428,4888096;3959,690207;;;;;;;;;
331;409.127;yd;;Ensdorf;966,0802569;817,9989771;1467,357708;;;;;;;;;
331;409.139;bg;;Marktredwitz;297,0529557;3256,662062;1130,658893;;;;;;;;;
341;409.139;bg;;Wendlingen;1036,832594;3845,114674;1878,176792;;;;;;;;;
224;409.558;c;;Spay;1384,354688;2919,145421;735,0477195;;;;;;;;;
311;409.558;c;;Lingen;4,203471213;385,206448;4944,97663;;;;;;;;;
223;409.560;vs;;Weißenfels;5536,920268;1137,423703;1024,261954;;;;;;;;;
301;409.560;vs;;Düsseldorf;616,6221825;5891,431928;4546,657962;;;;;;;;;
323;409.560;vs;;Freital;4099,999241;639,0072706;4149,625471;;;;;;;;;
201;409.298;eaxktlq;;Oerlinghausen;4762,853887;672,6927678;3919,62578;;;;;;;;;
201;409.302;vaqujtgm;;Hettstedt;137,4735154;165,1280603;4492,549682;;;;;;;;;
121;409.330;iojwxolcszz;;Nürnberg;271,7214461;1545,719097;4596,866314;;;;;;;;;
224;409.573;covlfac;;Schwerte;938,6194936;169,5658582;5279,928912;;;;;;;;;
311;409.573;covlfac;;Dortmund;3202,454085;1944,682536;740,9713791;;;;;;;;;
331;409.573;covlfac;;Steinbach;5688,037013;1098,874566;3963,49376;;;;;;;;;
301;409.577;x;;Dortmund;386,2187817;46,90891857;3473,344501;;;;;;;;;
201;409.586;zgnq;;Bornheim;1692,509546;3139,23611;4703,583179;;;;;;;;;
311;409.586;zgnq;;Remagen;478,8518338;4236,197206;4212,913585;;;;;;;;;
311;409.597;yojpriez;;Reisbach;1918,360901;1172,247468;2539,757403;;;;;;;;;
351;409.608;uyxkrnrnxbbmq;;Bad Windsheim;3445,237198;4377,341426;1498,346895;;;;;;;;;
323;409.612;bvtghknogktoc;;Bremerhaven;284,6216681;2736,570306;1270,099007;;;;;;;;;
341;409.336;kigbxhpihjpqytgoxi;;Köln;197,452716;6971,408412;4052,099267;;;;;;;;;
301;409.347;eytoirmkjf;;Aachen;2895,284368;7434,352976;1969,085442;;;;;;;;;
351;409.347;eytoirmkjf;;Nürnberg;2240,329588;2043,790617;544,6508324;;;;;;;;;
111;409.363;wuoe;;Dresden;1274,604079;1664,801882;598,3705065;;;;;;;;;
311;409.366;l;;Duisburg;3873,702836;158,4597955;242,6798592;;;;;;;;;
331;409.366;l;;Dülmen;292,0560382;5002,496139;5009,959489;;;;;;;;;
331;409.375;vbloohgdjhwsgzhju;;Cottbus;345,9482912;2040,380778;98,56564417;;;;;;;;;
225;409.386;ryz;;Hage;1913,719413;198,9211155;1237,120792;;;;;;;;;
341;409.386;ryz;;Eitorf;663,083394;1347,071545;1658,157341;;;;;;;;;
323;409.407;orbaofqnqdp;;Brühl;384,5628479;266,2082645;38,23737238;;;;;;;;;
331;409.425;bbidmh;;Wasserburg;4399,388664;890,2915442;1824,59579;;;;;;;;;
201;409.432;aenlsk;;Hage;7406,019333;367,6698245;837,9457243;;;;;;;;;
331;409.446;xilycjck;;Wiesbaden;271,1443608;7551,077179;104,9092923;;;;;;;;;
321;409.451;tcxuxjdnzrgfdjszwd;;Nörten-Hardenberg;666,5253194;5198,975712;1865,867638;;;;;;;;;
201;409.479;hcpbjjl;;Diekirch;339,1714656;1411,870374;1805,240243;;;;;;;;;
201;409.883;vdss;;Shelton, CT 06484;2403,434817;2180,492656;2224,622333;;;;;;;;;
224;409.889;xhdxitihol;;Rheinbreitbach;83,56277295;248,0886627;74,03812665;;;;;;;;;
241;409.522;wxdityqxygeezz;;Hattorf;3368,251541;3225,737983;5511,93506;;;;;;;;;
331;409.522;wxdityqxygeezz;;Ratingen;4,585473876;1681,646488;394,032406;;;;;;;;;
311;409.749;ocszfiyg;;Ingolstadt;5673,730578;2151,582572;3307,704994;;;;;;;;;
161;409.916;wtmlzbkrxvm;;Dietzenbach;653,5783305;196,8665583;144,3590728;;;;;;;;;
201;409.917;anxcf;;Hamburg;2184,069489;2118,970901;735,5094048;;;;;;;;;
323;409.917;anxcf;;Willich;3973,026581;1907,413875;1489,170834;;;;;;;;;
331;409.917;anxcf;;Salzgitter;5524,591234;1481,116667;4,773138733;;;;;;;;;
201;409.937;ekkpygflnylyv;;Büttelborn;2378,263929;3662,209405;1742,129966;;;;;;;;;
161;409.938;hhgajrsclbvsvtkb;;Solingen;382,6935279;863,7896929;2499,413747;;;;;;;;;
201;409.938;hhgajrsclbvsvtkb;;Uelzen;6747,645603;1027,87124;635,0740122;;;;;;;;;
224;409.938;hhgajrsclbvsvtkb;;Freising;3638,696171;37,32394756;5289,975614;;;;;;;;;
101;409.944;laocwwfxtxm;;Frankfurt am Main;4557,75323;1868,321828;1444,369324;;;;;;;;;
241;409.892;htjpgsx;;Otterfing;2133,294369;3903,126766;1281,892869;;;;;;;;;
351;409.896;wbdtszk;;Mannheim;781,6422772;2836,000281;3105,696387;;;;;;;;;
201;409.901;b;;Bremen;88,31244731;1294,250376;2748,512194;;;;;;;;;
123;409.944;laocwwfxtxm;;Aachen;3574,280205;1367,57327;9,366587459;;;;;;;;;
141;409.944;laocwwfxtxm;;Freiburg;66,49341782;1408,927967;3269,928206;;;;;;;;;
212;409.944;laocwwfxtxm;;Reichenbach;2834,279842;1276,873817;3491,171178;;;;;;;;;
213;409.944;laocwwfxtxm;;Borna;632,9110396;951,4903992;6534,887645;;;;;;;;;
224;409.944;laocwwfxtxm;;GR ZEIST;2857,943985;4875,140024;1542,491232;;;;;;;;;
225;409.944;laocwwfxtxm;;Papenburg;7253,063542;2454,421692;830,687677;;;;;;;;;
351;409.944;laocwwfxtxm;;Hamburg;4301,40522;1683,116738;4676,119327;;;;;;;;;
201;409.952;ijnsvqvrqwdjw;;El Santa / Gharbeya;1798,156693;193,4442393;3470,471898;;;;;;;;;
201;409.960;iux;;Thannhausen;579,2226041;2304,576327;2293,20173;;;;;;;;;
201;409.974;yinaubqgvz;;Bremerhaven;58,3921207;4637,090007;1000,958682;;;;;;;;;
201;409.990;jjqfvjuwahnddcvo;;Friedberg;205,1657586;137,1563863;1502,419335;;;;;;;;;
331;409.991;iidiohzlvrkqhzof;;Eschweiler;4865,354888;837,026814;2551,558831;;;;;;;;;
311;409.993;fbsavwvlf;;Recklinghausen;137,3942625;1538,862746;382,878103;;;;;;;;;
201;409.998;gisdaiy;;Essen;922,723958;1871,535592;3772,822419;;;;;;;;;
201;410.002;bdpl;;Maintal;3064,207575;4392,832073;13,26112738;;;;;;;;;
224;410.014;gbslbggmf;;Diemelsee;1324,8953;588,5771328;150,1056846;;;;;;;;;
323;410.014;gbslbggmf;;Brühl;2907,840732;4002,746792;316,5789161;;;;;;;;;
351;410.014;gbslbggmf;;Theißen;453,7511411;1091,861337;6794,931563;;;;;;;;;
331;410.016;gjvhfzdnjxfply;;Dortmund;743,5764487;5186,026437;3884,743386;;;;;;;;;
331;410.021;lvpzhdbm;;Ludwigsburg;5072,803002;667,5881545;4598,745148;;;;;;;;;
351;409.763;ftdprtyspqxbxy;;Wiesbaden;120,6714571;964,3828037;305,9144781;;;;;;;;;
351;409.768;ggtemqcgrwokysfpua;;Kumhausen;210,1567291;4316,989658;1949,194749;;;;;;;;;
311;409.798;jikkwhv;;Waiblingen;1122,504162;4007,692772;4149,329692;;;;;;;;;
331;409.839;rmiuzqcapb;;Angersdorf;3414,086385;3397,406926;3658,493951;;;;;;;;;
351;409.839;rmiuzqcapb;;Inden-Altdorf;2388,269511;1964,584222;3244,378127;;;;;;;;;
201;409.846;pkelrxayzukyfwcfh;;Hofgeismar;189,7039297;3415,615185;4537,931732;;;;;;;;;
201;409.847;gdjqftxhuvleeskcg;;Ottobrunn;4100,510491;1084,611945;199,960562;;;;;;;;;
311;409.848;ddfjgniljklrcm;;Spenge;1240,99481;282,0998709;742,4784566;;;;;;;;;
201;409.850;kvaiawcywvrw;;Deggendorf;6416,939414;1465,83673;3586,424663;;;;;;;;;
321;409.851;fxthx;;Hagen;976,9913543;481,5359773;1043,41969;;;;;;;;;
301;409.852;idi;;Schwaikheim;3606,849362;1098,184367;227,7049297;;;;;;;;;
162;409.698;uqfmykohstjz;;Herne;1136,36026;1774,023349;2511,480757;;;;;;;;;
224;409.698;uqfmykohstjz;;Viersen;38,19259005;1,412798988;767,0404368;;;;;;;;;
351;409.698;uqfmykohstjz;;Frankfurt;13,64289141;526,3650166;5613,058701;;;;;;;;;
341;409.711;viwpjblszygj;;Kapstadt;701,9730722;1238,333126;5079,563821;;;;;;;;;
201;409.718;xyzail;;Hameln;4063,733247;1494,142786;3559,763015;;;;;;;;;
351;409.730;vshbaziaqenzkem;;Nürnberg;315,2708705;648,3936119;1589,916093;;;;;;;;;
201;409.747;jokuyjxas;;Remscheid;5253,715074;677,7443486;3677,46814;;;;;;;;;
224;409.747;jokuyjxas;;Hamburg;1322,583397;499,3065463;1663,25627;;;;;;;;;
123;409.646;qflbpfrktflrsv;;Halle;565,6564165;3904,410615;3191,116138;;;;;;;;;
102;409.653;opokclkfagcrxckzyh;;Taiwan;6106,465199;1143,111737;1939,767136;;;;;;;;;
103;409.653;opokclkfagcrxckzyh;;Leverkusen;34,41851531;2096,27197;957,7107295;;;;;;;;;
111;409.653;opokclkfagcrxckzyh;;Herzogenaurach;205,791594;1264,51274;536,8591388;;;;;;;;;
211;409.653;opokclkfagcrxckzyh;;Engelskirchen;1764,680109;3665,657316;1948,908592;;;;;;;;;
224;409.676;pyj;;Bochum;2470,565674;2644,3122;455,8681233;;;;;;;;;
351;409.625;ysmnbx;;Weilburg;7284,171443;2221,466875;360,733189;;;;;;;;;
123;409.626;otphwwovimpzcgnb;;Bietigheim-Bissingen;25,42940459;4948,359881;995,6217917;;;;;;;;;
224;409.626;otphwwovimpzcgnb;;Friedberg;1027,507803;4348,842665;4764,404525;;;;;;;;;
225;409.626;otphwwovimpzcgnb;;Saaldorf;836,5535858;2899,321518;1672,027329;;;;;;;;;
241;409.626;otphwwovimpzcgnb;;Gelsenkirchen;583,3941287;8820,093772;920,9923569;;;;;;;;;
323;409.633;bworgdj;;Oerlinghausen;1833,586709;898,3184132;489,9022815;;;;;;;;;
301;409.643;cyoquavgol;;Edermünde;1769,188585;3367,265371;681,0698371;;;;;;;;;
225;114.078;idymfitesabeiesih;;Hannover;259,9622489;260,806449;3365,653678;;;;;;;;;
233;114.078;idymfitesabeiesih;;El Santa / Gharbeya;5386,440354;3129,71675;276,0140144;;;;;;;;;
151;114.089;ioqqqebrdz;;Halle;1165,188857;2629,120987;3075,129189;;;;;;;;;
171;114.089;ioqqqebrdz;;Diepholz;2391,49501;3766,027337;6761,472613;;;;;;;;;
201;114.089;ioqqqebrdz;;Schöneck;1980,589493;5197,018943;134,7506769;;;;;;;;;
223;114.089;ioqqqebrdz;;Friedland;76,23226353;457,609775;1766,391248;;;;;;;;;
224;114.089;ioqqqebrdz;;Saarbrücken;1968,539514;2229,873692;1368,464508;;;;;;;;;
161;114.090;pfhkaqvpttijwif;;Kassel;322,5336358;292,2217789;1802,976875;;;;;;;;;
201;114.090;pfhkaqvpttijwif;;Leipzig;694,2313664;3257,146105;280,8249993;;;;;;;;;
224;114.090;pfhkaqvpttijwif;;Recklinghausen;4806,383746;1584,740888;3410,076399;;;;;;;;;
121;114.106;xpvflqj;;Brühl;743,1602098;47,76635394;2417,31099;;;;;;;;;
123;114.106;xpvflqj;;Neuss;1232,747375;2822,523837;2617,297446;;;;;;;;;
131;114.089;ioqqqebrdz;;Hannover;4188,376615;272,9774121;4862,249256;;;;;;;;;
123;114.078;idymfitesabeiesih;;Markkleeberg;6560,200906;246,6599622;1891,675544;;;;;;;;;
201;114.078;idymfitesabeiesih;;Nürnberg;181,5907368;1607,922365;1534,974855;;;;;;;;;
123;114.080;yhpvjuajjcvyoaz;;Pöcking;1469,216782;1220,345818;1319,3898;;;;;;;;;
102;114.083;ixhlfxtvnlnqlfm;;Hildesheim;4915,338562;1075,690055;1087,324964;;;;;;;;;
121;114.083;ixhlfxtvnlnqlfm;;Weyhe;6791,677534;6507,673349;179,814783;;;;;;;;;
123;114.083;ixhlfxtvnlnqlfm;;Berlin;1313,703366;2634,63738;1483,063129;;;;;;;;;
201;114.083;ixhlfxtvnlnqlfm;;Remscheid;951,0036383;328,2285332;1342,382656;;;;;;;;;
121;114.079;lkeo;;Hamburg;4686,754189;603,888172;2165,566577;;;;;;;;;
123;114.079;lkeo;;Döbeln;5609,074878;6547,316213;3187,144967;;;;;;;;;
141;114.079;lkeo;;Bendorf;2827,987493;1501,875242;3317,78592;;;;;;;;;
151;114.079;lkeo;;Bayreuth;1857,048454;882,2278919;915,496033;;;;;;;;;
181;114.079;lkeo;;Alfter-Witterschlick;6028,977331;111,8639596;2211,947857;;;;;;;;;
212;114.079;lkeo;;Cham;2911,623797;140,6254819;1812,470179;;;;;;;;;
225;114.079;lkeo;;Kassel;5923,02154;3006,886225;1981,191812;;;;;;;;;
212;114.131;dzufnjuiaudpjwca;;Stuttgart;1174,388647;25,416077;116,0589256;;;;;;;;;
111;114.132;#NV;;;3290,227566;6388,244582;1644,439968;;;;;;;;;
